"ENTITY_CD","SCHOOL_NAME","YEAR","DISTRICT_CD","DISTRICT_NAME","BOCES_CD","BOCES_NAME","COUNTY_CD","COUNTY_NAME","NEEDS_INDEX"
"031502060005","JOHNSON CITY MIDDLE SCHOOL",2012,"03150206","JOHNSON CITY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"031502060006","JOHNSON CITY SENIOR HIGH SCHOOL",2012,"03150206","JOHNSON CITY CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","3"
"031601060021","AFRICAN ROAD ELEMENTARY SCHOOL",2012,"03160106","VESTAL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"031601060022","CLAYTON AVENUE ELEMENTARY SCHOOL",2012,"03160106","VESTAL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"031601060023","GLENWOOD ELEMENTARY SCHOOL",2012,"03160106","VESTAL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"031601060026","TIOGA HILLS ELEMENTARY SCHOOL",2012,"03160106","VESTAL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"031601060028","VESTAL HILLS ELEMENTARY SCHOOL",2012,"03160106","VESTAL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"031601060041","VESTAL MIDDLE SCHOOL",2012,"03160106","VESTAL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"031601060051","VESTAL SENIOR HIGH SCHOOL",2012,"03160106","VESTAL CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"031701060002","FLOYD BELL ELEMENTARY SCHOOL",2012,"03170106","WINDSOR CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"031701060003","C R WEEKS ELEMENTARY SCHOOL",2012,"03170106","WINDSOR CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"031701060004","A F PALMER ELEMENTARY SCHOOL / WINDSOR CENTRAL MIDDLE SCHOOL",2012,"03170106","WINDSOR CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"031701060007","WINDSOR CENTRAL HIGH SCHOOL",2012,"03170106","WINDSOR CENTRAL SCHOOL DISTRICT","0390","BOCES BROOME-DELAWARE-TIOGA","03","BROOME","5"
"040204040001","WEST VALLEY CENTRAL SCHOOL",2012,"04020404","WEST VALLEY CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"040302060001","ALLEGANY-LIMESTONE HIGH SCHOOL",2012,"04030206","ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"040302060002","ALLEGANY-LIMESTONE ELEMENTARY SCHOOL",2012,"04030206","ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"040302060004","ALLEGANY-LIMESTONE MIDDLE SCHOOL",2012,"04030206","ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"040901040001","ELLICOTTVILLE ELEMENTARY SCHOOL",2012,"04090104","ELLICOTTVILLE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"040901040002","ELLICOTTVILLE MIDDLE SCHOOL HIGH SCHOOL",2012,"04090104","ELLICOTTVILLE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"041101040002","FRANKLINVILLE JUNIOR-SENIOR HIGH SCHOOL",2012,"04110104","FRANKLINVILLE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"041101040003","FRANKLINVILLE ELEMENTARY SCHOOL",2012,"04110104","FRANKLINVILLE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"041401040001","HINSDALE CENTRAL SCHOOL",2012,"04140104","HINSDALE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"042302040001","CATTARAUGUS-LITTLE VALLEY INTERMEDIATE SCHOOL",2012,"04230204","CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"042302040002","CATTARAUGUS-LITTLE VALLEY PRIMARY SCHOOL",2012,"04230204","CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"042302040003","CATTARAUGUS-LITTLE VALLEY HIGH SCHOOL",2012,"04230204","CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"042302040004","CATTARAUGUS-LITTLE VALLEY MIDDLE SCHOOL",2012,"04230204","CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"042400010002","WASHINGTON WEST ELEMENTARY SCHOOL",2012,"04240001","OLEAN CITY SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","3"
"042400010004","EAST VIEW ELEMENTARY SCHOOL",2012,"04240001","OLEAN CITY SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","3"
"042400010005","BOARDMANVILLE ELEMENTARY SCHOOL",2012,"04240001","OLEAN CITY SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","3"
"042400010010","IVERS J NORTON ELEMENTARY SCHOOL",2012,"04240001","OLEAN CITY SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","3"
"042400010013","OLEAN SENIOR HIGH SCHOOL",2012,"04240001","OLEAN CITY SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","3"
"042400010016","OLEAN MIDDLE SCHOOL",2012,"04240001","OLEAN CITY SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","3"
"042801060001","GOWANDA ELEMENTARY SCHOOL",2012,"04280106","GOWANDA CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","04","CATTARAUGUS","4"
"042801060005","GOWANDA MIDDLE SCHOOL",2012,"04280106","GOWANDA CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","04","CATTARAUGUS","4"
"042801060006","GOWANDA HIGH SCHOOL",2012,"04280106","GOWANDA CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","04","CATTARAUGUS","4"
"042901040001","PORTVILLE ELEMENTARY SCHOOL",2012,"04290104","PORTVILLE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"042901040002","PORTVILLE JUNIOR-SENIOR HIGH SCHOOL",2012,"04290104","PORTVILLE CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"043001040002","RANDOLPH SENIOR HIGH SCHOOL",2012,"04300104","RANDOLPH CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"043001040003","G N CHAPMAN ELEMENTARY SCHOOL",2012,"04300104","RANDOLPH CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"043011020001","RANDOLPH ACADEMY",2012,"04301102","RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","5"
"043011020002","RANDOLPH ACADEMY-HOPEVALE CAMPUS",2012,"04301102","RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","14","ERIE","2"
"043200050002","SALAMANCA HIGH SCHOOL",2012,"04320005","SALAMANCA CITY SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"043200050004","PROSPECT ELEMENTARY SCHOOL",2012,"04320005","SALAMANCA CITY SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"043200050005","SENECA ELEMENTARY SCHOOL",2012,"04320005","SALAMANCA CITY SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"043200050006","SALAMANCA MIDDLE SCHOOL",2012,"04320005","SALAMANCA CITY SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"043200050007","SALAMANCA ALTERNATIVE SCHOOL",2012,"04320005","SALAMANCA CITY SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"043501060001","DELEVAN ELEMENTARY SCHOOL",2012,"04350106","YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"043501060004","PIONEER MIDDLE SCHOOL",2012,"04350106","YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"043501060005","ARCADE ELEMENTARY SCHOOL",2012,"04350106","YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"043501060006","PIONEER SENIOR HIGH SCHOOL",2012,"04350106","YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT","0490","BOCES CATTAR-ALLEGANY-ERIE-WYOMING","04","CATTARAUGUS","4"
"050100010002","CASEY PARK ELEMENTARY SCHOOL",2012,"05010001","AUBURN CITY SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","3"
"050100010004","GENESEE STREET ELEMENTARY SCHOOL",2012,"05010001","AUBURN CITY SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","3"
"050100010005","HERMAN AVENUE ELEMENTARY SCHOOL",2012,"05010001","AUBURN CITY SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","3"
"050100010007","OWASCO ELEMENTARY SCHOOL",2012,"05010001","AUBURN CITY SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","3"
"050100010008","WILLIAM H SEWARD ELEMENTARY SCHOOL",2012,"05010001","AUBURN CITY SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","3"
"050100010009","AUBURN JUNIOR HIGH SCHOOL",2012,"05010001","AUBURN CITY SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","3"
"050100010013","AUBURN HIGH SCHOOL",2012,"05010001","AUBURN CITY SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","3"
"050301040002","WEEDSPORT JUNIOR-SENIOR HIGH SCHOOL",2012,"05030104","WEEDSPORT CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"050301040003","WEEDSPORT ELEMENTARY SCHOOL",2012,"05030104","WEEDSPORT CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"050401040001","CATO-MERIDIAN ELEMENTARY SCHOOL",2012,"05040104","CATO-MERIDIAN CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"050401040002","CATO-MERIDIAN MIDDLE SCHOOL",2012,"05040104","CATO-MERIDIAN CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"050401040003","CATO-MERIDIAN SENIOR HIGH SCHOOL",2012,"05040104","CATO-MERIDIAN CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"050701040005","SOUTHERN CAYUGA HIGH SCHOOL",2012,"05070104","SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"050701040006","SOUTHERN CAYUGA ELEMENTARY SCHOOL-HOWLAND BUILDING",2012,"05070104","SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"050701040007","SOUTHERN CAYUGA MIDDLE SCHOOL",2012,"05070104","SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"051101040001","A A GATES ELEMENTARY SCHOOL",2012,"05110104","PORT BYRON CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"051101040004","PORT BYRON SENIOR HIGH SCHOOL",2012,"05110104","PORT BYRON CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"051301040001","MILLARD FILLMORE ELEMENTARY SCHOOL",2012,"05130104","MORAVIA CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"051301040003","MORAVIA JUNIOR-SENIOR HIGH SCHOOL",2012,"05130104","MORAVIA CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"051901040002","ANDREW J SMITH ELEMENTARY SCHOOL",2012,"05190104","UNION SPRINGS CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"051901040003","CAYUGA ELEMENTARY SCHOOL",2012,"05190104","UNION SPRINGS CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"051901040005","UNION SPRINGS MIDDLE SCHOOL HIGH SCHOOL",2012,"05190104","UNION SPRINGS CENTRAL SCHOOL DISTRICT","0590","BOCES CAYUGA-ONONDAGA","05","CAYUGA","5"
"060201060003","SOUTHWESTERN SENIOR HIGH SCHOOL",2012,"06020106","SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"060201060006","SOUTHWESTERN MIDDLE SCHOOL",2012,"06020106","SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"060201060007","SOUTHWESTERN ELEMENTARY SCHOOL",2012,"06020106","SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"060301040002","ROBERT H JACKSON ELEMENTARY SCHOOL",2012,"06030104","FREWSBURG CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"060301040004","FREWSBURG JUNIOR-SENIOR HIGH SCHOOL",2012,"06030104","FREWSBURG CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"060401040002","CASSADAGA ELEMENTARY SCHOOL",2012,"06040104","CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"060401040003","SINCLAIRVILLE ELEMENTARY SCHOOL",2012,"06040104","CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"060401040006","CASSADAGA VALLEY HIGH SCHOOL",2012,"06040104","CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"060503040001","CHAUTAUQUA LAKE SECONDARY SCHOOL",2012,"06050304","CHAUTAUQUA LAKE CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"060503040002","CHAUTAUQUA LAKE ELEMENTARY SCHOOL",2012,"06050304","CHAUTAUQUA LAKE CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"060601040002","PINE VALLEY ELEMENTARY SCHOOL",2012,"06060104","PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON)","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"060601040003","PINE VALLEY CENTRAL JUNIOR-SENIOR HIGH SCHOOL",2012,"06060104","PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON)","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"060701040003","CLYMER CENTRAL SCHOOL",2012,"06070104","CLYMER CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"060800010003","SCHOOL 3",2012,"06080001","DUNKIRK CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"060800010004","SCHOOL 4",2012,"06080001","DUNKIRK CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"060800010005","SCHOOL 5",2012,"06080001","DUNKIRK CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"060800010007","SCHOOL 7",2012,"06080001","DUNKIRK CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"060800010009","DUNKIRK SENIOR HIGH SCHOOL",2012,"06080001","DUNKIRK CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"060800010010","DUNKIRK MIDDLE SCHOOL",2012,"06080001","DUNKIRK CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"061001040001","BEMUS POINT ELEMENTARY SCHOOL",2012,"06100104","BEMUS POINT CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"061001040005","MAPLE GROVE JUNIOR-SENIOR HIGH SCHOOL",2012,"06100104","BEMUS POINT CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"061101040001","HARVEY C FENNER ELEMENTARY SCHOOL",2012,"06110104","FALCONER CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"061101040007","FALCONER MIDDLE/HIGH SCHOOL",2012,"06110104","FALCONER CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"061101040009","PAUL B D TEMPLE ELEMENTARY SCHOOL",2012,"06110104","FALCONER CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"061501040001","SILVER CREEK HIGH SCHOOL",2012,"06150104","SILVER CREEK CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"061501040002","SILVER CREEK MIDDLE SCHOOL",2012,"06150104","SILVER CREEK CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"061501040003","SILVER CREEK ELEMENTARY SCHOOL",2012,"06150104","SILVER CREEK CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"061503040002","FORESTVILLE ELEMENTARY SCHOOL",2012,"06150304","FORESTVILLE CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"061503040003","FORESTVILLE CENTRAL HIGH SCHOOL",2012,"06150304","FORESTVILLE CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"061601040001","PANAMA HIGH SCHOOL",2012,"06160104","PANAMA CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"061601040003","PANAMA K-6 SCHOOL",2012,"06160104","PANAMA CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"061700010001","CARLYLE C RING ELEMENTARY SCHOOL",2012,"06170001","JAMESTOWN CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"061700010003","CLINTON V BUSH ELEMENTARY SCHOOL",2012,"06170001","JAMESTOWN CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"061700010006","PERSELL MIDDLE SCHOOL",2012,"06170001","JAMESTOWN CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"061700010007","MILTON J FLETCHER ELEMENTARY SCHOOL",2012,"06170001","JAMESTOWN CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"061700010008","ROVILLUS R ROGERS ELEMENTARY SCHOOL",2012,"06170001","JAMESTOWN CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"061700010009","SAMUEL G LOVE ELEMENTARY SCHOOL",2012,"06170001","JAMESTOWN CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"061700010010","THOMAS JEFFERSON MIDDLE SCHOOL",2012,"06170001","JAMESTOWN CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"061700010011","ABRAHAM LINCOLN ELEMENTARY SCHOOL",2012,"06170001","JAMESTOWN CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"061700010012","GEORGE WASHINGTON MIDDLE SCHOOL",2012,"06170001","JAMESTOWN CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"061700010013","JAMESTOWN HIGH SCHOOL",2012,"06170001","JAMESTOWN CITY SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","3"
"062201060001","FREDONIA ELEMENTARY SCHOOL",2012,"06220106","FREDONIA CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"062201060002","FREDONIA MIDDLE SCHOOL",2012,"06220106","FREDONIA CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"062201060003","FREDONIA HIGH SCHOOL",2012,"06220106","FREDONIA CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","5"
"062301040002","BROCTON ELEMENTARY SCHOOL",2012,"06230104","BROCTON CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"062301040003","BROCTON MIDDLE HIGH SCHOOL",2012,"06230104","BROCTON CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"062401040001","RIPLEY CENTRAL SCHOOL",2012,"06240104","RIPLEY CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"062601040002","SHERMAN ELEMENTARY SCHOOL",2012,"06260104","SHERMAN CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"062601040003","SHERMAN HIGH SCHOOL",2012,"06260104","SHERMAN CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"062901040001","WESTFIELD ELEMENTARY SCHOOL",2012,"06290104","WESTFIELD CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"062901040002","WESTFIELD HIGH SCHOOL",2012,"06290104","WESTFIELD CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"062901040004","WESTFIELD MIDDLE SCHOOL",2012,"06290104","WESTFIELD CENTRAL SCHOOL DISTRICT","1492","BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS","06","CHAUTAUQUA","4"
"070600010006","DIVEN SCHOOL",2012,"07060001","ELMIRA CITY SCHOOL DISTRICT","5590","BOCES SCHUY-STEUB-CHEM-TIOGA-ALLEG","07","CHEMUNG","3"
"070600010007","FASSETT ELEMENTARY SCHOOL",2012,"07060001","ELMIRA CITY SCHOOL DISTRICT","5590","BOCES SCHUY-STEUB-CHEM-TIOGA-ALLEG","07","CHEMUNG","3"
"070600010010","HENDY AVENUE SCHOOL",2012,"07060001","ELMIRA CITY SCHOOL DISTRICT","5590","BOCES SCHUY-STEUB-CHEM-TIOGA-ALLEG","07","CHEMUNG","3"
