"ENTITY_CD","ENTITY_NAME","YEAR","COHORT","COHORT_MEMBERS","NUM_GRADS_ADVDESDIP","PER_GRADS_ADVDESDIP","NUM_GRADS_CTE","PER_GRADS_CTE"
"331300011412","BROOKLYN COMM HS-COMM, ARTS, MEDIA",2013,2008,89,0,"00",0,"00"
"331300011419","SCIENCE SKILLS CENTER HIGH SCHOOL",2013,2008,140,20,"14",0,"00"
"331300011430","BROOKLYN TECH HIGH SCHOOL",2013,2008,1261,1089,"86",0,"00"
"331300011439","BROOKLYN INTNTL HIGH SCHOOL",2013,2008,92,0,"00",0,"00"
"331300011483","URBAN ASSMBLY SCH-LAW & JSTCE",2013,2008,105,0,"00",0,"00"
"331300011499","ACORN COMMUNITY HIGH SCHOOL",2013,2008,134,4,"03",0,"00"
"331300011509","FREEDOM ACADEMY HIGH SCHOOL",2013,2008,58,1,"02",0,"00"
"331300011553","BROOKLYN ACADEMY HIGH SCHOOL",2013,2008,64,0,"00",2,"03"
"331300011575","BEDFORD STUYVESANT PREP HIGH SCHOOL",2013,2008,75,0,"00",1,"01"
"331300011595","BEDFORD ACADEMY HIGH SCHOOL",2013,2008,94,36,"38",0,"00"
"331300011605","GEORGE WESTINGHOUSE CAREER/TECH HS",2013,2008,236,5,"02",44,"19"
"331300011616","BROOKLYN HS-LEADERSHIP & COMMUNITY",2013,2008,65,0,"00",0,"00"
"331300011670","BENJAMIN BANNEKER ACADEMY",2013,2008,201,52,"26",0,"00"
"331400010000","NYC GEOG DIST #14 - BROOKLYN",2013,2008,1773,98,"06",207,"12"
"331400011071","JUAN MOREL CAMPOS SECONDARY SCHOOL",2013,2008,111,0,"00",0,"00"
"331400011322","FOUNDATIONS ACADEMY",2013,2008,47,1,"02",0,"00"
"331400011449","BROOKLYN LATIN SCHOOL (THE)",2013,2008,70,18,"26",0,"00"
"331400011454","GREEN SCHOOL-ENVIRONMENTAL CAREERS",2013,2008,91,0,"00",0,"00"
"331400011474","PROGRESS HS-PROFESSIONAL CAREERS",2013,2008,227,6,"03",0,"00"
"331400011477","SCHOOL FOR LEGAL STUDIES",2013,2008,215,8,"04",0,"00"
"331400011478","HIGH SCHOOL-ENTERPRISE, BUS & TECH",2013,2008,234,20,"09",101,"43"
"331400011488","BROOKLYN PREP HIGH SCHOOL",2013,2008,69,1,"01",0,"00"
"331400011558","WILLAMSBURG HS-ARCH & DESIGN",2013,2008,102,19,"19",0,"00"
"331400011561","WILLIAMSBURG PREP SCHOOL",2013,2008,119,24,"20",0,"00"
"331400011586","LYONS COMMUNITY SCHOOL",2013,2008,73,0,"00",1,"01"
"331400011610","AUTOMOTIVE HIGH SCHOOL",2013,2008,176,0,"00",105,"60"
"331400011632","FRANCES PERKINS ACADEMY",2013,2008,56,0,"00",0,"00"
"331400011685","EL PUENTE ACAD FOR PEACE AND JUSTICE",2013,2008,47,0,"00",0,"00"
"331400860865","WILLIAMSBURG CHARTER HIGH SCHOOL",2013,2008,235,17,"07",0,"00"
"331400860945","NORTHSIDE CHARTER HIGH SCHOOL",2013,2008,1,0,"00",0,"00"
"331500010000","NYC GEOG DIST #15 - BROOKLYN",2013,2008,1231,44,"04",0,"00"
"331500010448","BROOKLYN SEC SCH-COLLABORATIVE",2013,2008,94,0,"00",0,"00"
"331500011429","BROOKLYN SCHOOL FOR GLOBAL STUDIES",2013,2008,81,0,"00",0,"00"
"331500011462","SECONDARY SCHOOL FOR LAW",2013,2008,95,4,"04",0,"00"
"331500011463","SECONDARY SCHOOL FOR JOURNALISM",2013,2008,71,0,"00",0,"00"
"331500011464","PARK SLOPE COLLEGIATE",2013,2008,103,6,"06",0,"00"
"331500011497","SCHOOL FOR INTNTL STUDIES",2013,2008,86,4,"05",0,"00"
"331500011519","COBBLE HILL SCHOOL OF AMERICAN STUD",2013,2008,175,17,"10",0,"00"
"331500011529","WEST BROOKLYN COMMUNITY HIGH SCHOOL",2013,2008,85,0,"00",0,"00"
"331500011530","METROPOLITAN CORPORATE ACAD HS",2013,2008,87,0,"00",0,"00"
"331500011656","BROOKLYN HIGH SCHOOL OF THE ARTS",2013,2008,176,13,"07",0,"00"
"331500011667","SUNSET PARK HIGH SCHOOL",2013,2008,3,0,"00",0,"00"
"331500011698","SOUTH BROOKLYN COMM HIGH SCHOOL",2013,2008,78,0,"00",0,"00"
"331600010000","NYC GEOG DIST #16 - BROOKLYN",2013,2008,742,7,"01",0,"00"
"331600010393","FREDERICK DOUGLASS ACADEMY IV",2013,2008,47,0,"00",0,"00"
"331600011455","BOYS AND GIRLS HIGH SCHOOL",2013,2008,462,5,"01",0,"00"
"331600011498","BROOKLYN HIGH SCHOOL-LAW AND TECH",2013,2008,99,2,"02",0,"00"
"331600011594","GOTHAM PROFESSIONAL ARTS ACADEMY",2013,2008,61,0,"00",0,"00"
"331600011688","THE BROOKYLN ACAD OF GLOBAL FINANCE",2013,2008,5,0,"00",0,"00"
"331700010000","NYC GEOG DIST #17 - BROOKLYN",2013,2008,2153,104,"05",67,"03"
"331700011382","ACAD FOR COLLEGE PREP AND CAREER EXP",2013,2008,80,5,"06",0,"00"
"331700011408","ACADEMY OF HOSPITALITY AND TOURISM",2013,2008,82,0,"00",0,"00"
"331700011489","W E B DUBOIS ACADEMIC HIGH SCHOOL",2013,2008,96,0,"00",0,"00"
"331700011524","INTERNTL HS AT PROSPECT HGHTS",2013,2008,87,0,"00",0,"00"
"331700011528","HIGH SCH FOR GLOBAL CITIZENSHIP(THE)",2013,2008,89,0,"00",0,"00"
"331700011531","SCHOOL FOR HUMAN RIGHTS (THE)",2013,2008,59,4,"07",0,"00"
"331700011533","SCHOOL FOR DEMOCRACY & LDRSHP",2013,2008,77,2,"03",0,"00"
"331700011537","HIGH SCHOOL-YOUTH & COMM DVLPMNT",2013,2008,103,4,"04",0,"00"
"331700011539","HIGH SCHOOL-SVC & LRNG",2013,2008,112,13,"12",0,"00"
"331700011543","SCIENCE, TECH & RESEARCH HIGH SCH",2013,2008,71,3,"04",0,"00"
"331700011544","INTERNATIONAL ARTS BUSINESS SCHOOL",2013,2008,83,1,"01",0,"00"
"331700011546","HS FOR PUBLIC SERVICE-HEROES OF TOM",2013,2008,79,9,"11",0,"00"
"331700011547","BROOKLYN ACADEMY OF SCI & ENVIRON",2013,2008,109,2,"02",0,"00"
"331700011548","BROOKLYN SCHOOL FOR MUSIC & THEATER",2013,2008,81,6,"07",0,"00"
"331700011568","BROWNSVILLE  ACADEMY HIGH SCHOOL",2013,2008,89,0,"00",0,"00"
"331700011590","MEDGAR EVERS COLLEGE PREP SCHOOL",2013,2008,170,38,"22",1,"01"
"331700011600","CLARA BARTON HIGH SCHOOL",2013,2008,391,12,"03",66,"17"
"331700011625","PAUL ROBESON HIGH SCHOOL",2013,2008,163,5,"03",0,"00"
"331700011751","ACADEMY FOR HEALTH CAREERS",2013,2008,2,0,"00",0,"00"
"331800010000","NYC GEOG DIST #18 - BROOKLYN",2013,2008,1189,15,"01",13,"01"
"331800010211","IS 211 JOHN WILSON",2013,2008,1,0,"00",0,"00"
"331800011563","IT TAKES A VILLAGE ACADEMY",2013,2008,85,1,"01",0,"00"
"331800011566","BROOKLYN GENERATION SCHOOL",2013,2008,78,0,"00",0,"00"
"331800011567","BROOKLYN THEATRE ARTS HIGH SCHOOL",2013,2008,79,0,"00",0,"00"
"331800011569","KURT HAHN EXPEDITIONARY LRNING SCH",2013,2008,74,5,"07",0,"00"
"331800011576","VICTORY COLLEGIATE HIGH SCHOOL",2013,2008,79,3,"04",0,"00"
"331800011578","BROOKLYN BRIDGE ACADEMY",2013,2008,109,0,"00",0,"00"
"331800011589","ARTS & MEDIA PREP ACADEMY",2013,2008,68,0,"00",0,"00"
"331800011617","HS FOR INNOVATION -ADVERTISING/MEDIA",2013,2008,64,0,"00",13,"20"
"331800011629","CULTURAL ACADEMY-ARTS AND SCIENCES",2013,2008,72,1,"01",0,"00"
"331800011633","HIGH SCHOOL FOR MEDICAL PROFESSIONS",2013,2008,103,5,"05",0,"00"
"331800011635","OLYMPUS ACADEMY",2013,2008,82,0,"00",0,"00"
"331800011637","ACAD FOR CONSERVATION & ENVIRONMENT",2013,2008,71,0,"00",0,"00"
"331800011642","URBAN ACTION ACADEMY",2013,2008,86,0,"00",0,"00"
"331800011673","EAST BROOKLYN COMMUNITY HIGH SCHOOL",2013,2008,64,0,"00",0,"00"
"331900010000","NYC GEOG DIST #19 - BROOKLYN",2013,2008,1705,29,"02",80,"05"
"331900010166","JHS 166 GEORGE GERSHWIN",2013,2008,1,0,"00",0,"00"
"331900011404","ACADEMY FOR YOUNG WRITERS",2013,2008,70,1,"01",0,"00"
"331900011409","EAST NY FAMILY ACADEMY",2013,2008,71,6,"08",0,"00"
"331900011502","FDNY HIGH SCHOOL-FIRE & LIFE SAFETY",2013,2008,91,0,"00",0,"00"
"331900011504","HIGH SCHOOL FOR CIVIL RIGHTS",2013,2008,141,0,"00",0,"00"
"331900011507","PERF ARTS & TECH HIGH SCHOOL",2013,2008,121,0,"00",0,"00"
"331900011510","WORLD ACAD FOR TOTAL COM HEALTH",2013,2008,103,0,"00",0,"00"
"331900011583","MULTICULTURAL HIGH SCHOOL",2013,2008,99,0,"00",0,"00"
"331900011615","TRANSIT TECH CAREER AND TECH EDU",2013,2008,334,7,"02",57,"17"
"331900011618","ACADEMY OF INNOVATIVE TECHNOLOGY",2013,2008,103,3,"03",14,"14"
"331900011639","BROOKLYN LAB SCHOOL",2013,2008,109,2,"02",0,"00"
"331900011659","CYPRESS HILLS COLLEGIATE PREP SCHOOL",2013,2008,107,4,"04",0,"00"
"331900011660","W H MAXWELL CAREER AND TECH HS",2013,2008,227,3,"01",9,"04"
"331900011683","SCH FOR CLASSICS: AN ACADEMY-TWP",2013,2008,60,4,"07",0,"00"
"332000010000","NYC GEOG DIST #20 - BROOKLYN",2013,2008,2979,634,"21",0,"00"
"332000010062","JHS 62 DITMAS",2013,2008,1,0,"00",0,"00"
"332000011445","NEW UTRECHT HIGH SCHOOL",2013,2008,710,146,"21",0,"00"
"332000011485","HIGH SCHOOL OF TELECOMMUNICATIONS",2013,2008,297,114,"38",0,"00"
"332000011490","FORT HAMILTON HIGH SCHOOL",2013,2008,1023,229,"22",0,"00"
"332000011505","FRANKLIN D ROOSEVELT HIGH SCHOOL",2013,2008,818,144,"18",0,"00"
"332000011609","URBAN ASSEMBLY SCH-CRIMINAL JUSTICE",2013,2008,2,0,"00",0,"00"
"332100010000","NYC GEOG DIST #21 - BROOKLYN",2013,2008,3256,591,"18",46,"01"
"332100011337","INTERNATIONAL HIGH SCH-LAFAYETTE",2013,2008,97,0,"00",0,"00"
"332100011344","RACHEL CARSON HS FOR COASTAL STUDIES",2013,2008,99,8,"08",0,"00"
"332100011348","HIGH SCHOOL OF SPORTS MANAGEMENT",2013,2008,70,11,"16",0,"00"
"332100011410","ABRAHAM LINCOLN HIGH SCHOOL",2013,2008,700,102,"15",0,"00"
"332100011525","EDWARD R MURROW HIGH SCHOOL",2013,2008,892,314,"35",0,"00"
"332100011540","JOHN DEWEY HIGH SCHOOL",2013,2008,634,121,"19",0,"00"
"332100011559","LIFE ACAD HS FOR FILM AND MUSIC",2013,2008,58,0,"00",0,"00"
"332100011572","EXPEDITIONARY LRN SCH-COMM LEADERS",2013,2008,50,0,"00",0,"00"
"332100011620","WILLIAM E GRADY CAREER AND TECH",2013,2008,293,9,"03",45,"15"
"332100011690","BROOKLYN STUDIO SECONDARY SCHOOL",2013,2008,172,26,"15",1,"01"
"332100011728","LIBERATION DIPLOMA PLUS",2013,2008,87,0,"00",0,"00"
"332200010000","NYC GEOG DIST #22 - BROOKLYN",2013,2008,2887,898,"31",22,"01"
"332200011405","MIDWOOD HIGH SCHOOL",2013,2008,972,457,"47",22,"02"
"332200011425","JAMES MADISON HIGH SCHOOL",2013,2008,780,196,"25",0,"00"
"332200011495","SHEEPSHEAD BAY HIGH SCHOOL",2013,2008,621,25,"04",0,"00"
"332200011535","LEON M GOLDSTEIN HIGH SCH-SCIENCES",2013,2008,267,185,"69",0,"00"
"332200011555","BROOKLYN COLLEGE ACADEMY",2013,2008,131,35,"27",0,"00"
"332300010000","NYC GEOG DIST #23 - BROOKLYN",2013,2008,634,30,"05",1,"00"
"332300010284","PS 284 LEW WALLACE",2013,2008,1,0,"00",0,"00"
"332300010514","FREDERICK DOUGLASS ACADEMY VII",2013,2008,79,6,"08",0,"00"
"332300011493","BROOKLYN COLLEGIATE",2013,2008,73,8,"11",0,"00"
"332300011643","BROOKLYN DEMOCRACY ACADEMY",2013,2008,68,0,"00",0,"00"
"332300011646","ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL",2013,2008,122,0,"00",0,"00"
"332300011647","METROPOLITAN DIPLOMA PLUS HIGH SCH",2013,2008,108,0,"00",1,"01"
"332300011697","TEACHERS PREP HIGH SCHOOL",2013,2008,98,16,"16",0,"00"
"333200010000","NYC GEOG DIST #32 - BROOKLYN",2013,2008,850,41,"05",0,"00"
"333200010162","JHS 162 THE WILLOUGHBY",2013,2008,1,0,"00",0,"00"
"333200010564","BUSHWICK COMM HIGH SCHOOL",2013,2008,168,0,"00",0,"00"
"333200011403","ACADEMY FOR ENVIRONMENTAL LDSHIP",2013,2008,105,5,"05",0,"00"
"333200011545","EBC HIGH SCHOOL-PUBLIC SERVICE",2013,2008,157,21,"13",0,"00"
"333200011549","BUSHWICK SCHOOL FOR SOCIAL JUSTICE",2013,2008,116,2,"02",0,"00"
"333200011552","ACADEMY OF URBAN PLANNING",2013,2008,118,1,"01",0,"00"
"333200011554","ALL CITY LEADERSHIP SECONDARY SCH",2013,2008,38,10,"26",0,"00"
"333200011556","BUSHWICK LEADERS HS-ACAD EXCELL",2013,2008,110,2,"02",0,"00"
"342400010000","NYC GEOG DIST #24 - QUEENS",2013,2008,3726,419,"11",533,"14"
"342400011264","ACADEMY-FINANCE & ENTERPRISE",2013,2008,103,61,"59",0,"00"
"342400011267","HIGH SCH OF APPLIED COMMUNICATIONS",2013,2008,63,5,"08",0,"00"
"342400011293","CIVIC LEADERSHIP ACADEMY",2013,2008,105,18,"17",0,"00"
"342400011296","PAN AMERICAN INTERNATIONAL HS",2013,2008,99,0,"00",0,"00"
"342400011299","BARD HIGH SCH EARLY COLLEGE QUEENS",2013,2008,178,0,"00",0,"00"
"342400011455","NEWTOWN HIGH SCHOOL",2013,2008,696,72,"10",69,"10"
"342400011485","GROVER CLEVELAND HIGH SCHOOL",2013,2008,664,36,"05",0,"00"
"342400011520","MIDDLE COLLEGE HIGH SCH AT LAGUARDIA",2013,2008,180,0,"00",0,"00"
"342400011530","INTNTL HIGH SCHOOL AT LA GUARDIA",2013,2008,118,0,"00",0,"00"
"342400011550","HIGH SCHOOL FOR ARTS & BUSINESS",2013,2008,183,25,"14",14,"08"
"342400011560","ROBERT F WAGNER JR SECONDARY SCHOOL",2013,2008,113,4,"04",0,"00"
"342400011600","QUEENS VOCATIONAL-TECHNICAL HS",2013,2008,326,22,"07",143,"44"
"342400011610","AVIATION CAREER AND TECH HIGH SCHOOL",2013,2008,462,176,"38",302,"65"
"342400011744","VOYAGES PREPARATORY",2013,2008,117,0,"00",5,"04"
"342500010000","NYC GEOG DIST #25 - QUEENS",2013,2008,2755,554,"20",6,"00"
"342500010025","IS 25 ADRIEN BLOCK",2013,2008,1,0,"00",0,"00"
"342500011252","QUEENS SCHOOL OF INQUIRY (THE)",2013,2008,67,15,"22",0,"00"
"342500011263","FLUSHING INTRNL HIGH SCHOOL",2013,2008,87,0,"00",0,"00"
"342500011281","EAST-WEST SCHOOL OF INTERNATION STUD",2013,2008,63,15,"24",0,"00"
"342500011285","WORLD JOURNALISM PREPARATORY",2013,2008,71,8,"11",0,"00"
"342500011425","JOHN BOWNE HIGH SCHOOL",2013,2008,970,144,"15",6,"01"
"342500011460","FLUSHING HIGH SCHOOL",2013,2008,710,83,"12",0,"00"
"342500011525","TOWNSEND HARRIS HIGH SCHOOL",2013,2008,269,266,"99",0,"00"
"342500011540","QUEENS ACADEMY HIGH SCHOOL",2013,2008,174,0,"00",0,"00"
"342500011670","ROBERT F KENNEDY COMMUNITY HS",2013,2008,163,23,"14",0,"00"
"342500011792","NORTH QUEENS COMMUNITY HIGH SCHOOL",2013,2008,87,0,"00",0,"00"
"342600010000","NYC GEOG DIST #26 - QUEENS",2013,2008,4051,1465,"36",0,"00"
"342600011415","BENJAMIN N CARDOZO HIGH SCHOOL",2013,2008,1076,470,"44",0,"00"
"342600011430","FRANCIS LEWIS HIGH SCHOOL",2013,2008,1148,611,"53",0,"00"
"342600011435","MARTIN VAN BUREN HIGH SCHOOL",2013,2008,694,27,"04",0,"00"
"342600011495","BAYSIDE HIGH SCHOOL",2013,2008,805,337,"42",0,"00"
"342600011566","QUEENS HIGH SCHOOL OF TEACHING",2013,2008,269,20,"07",0,"00"
"342700010000","NYC GEOG DIST #27 - QUEENS",2013,2008,3335,262,"08",0,"00"
"342700010323","SCHOLARS' ACADEMY",2013,2008,88,78,"89",0,"00"
"342700011260","FREDERICK DOUGLASS ACAD VI HS",2013,2008,112,4,"04",0,"00"
"342700011262","CHANNEL VIEW SCHOOL FOR RESEARCH",2013,2008,88,10,"11",0,"00"
"342700011302","QUEENS HS FOR INFOR AND RESEARCH",2013,2008,68,0,"00",0,"00"
"342700011308","ROBERT H GODDARD HS-COMM/TECH",2013,2008,128,20,"16",0,"00"
"342700011309","ACADEMY OF MEDICAL TECHNOLOGY",2013,2008,36,1,"03",0,"00"
"342700011324","ROCKAWAY PARK HS-ENVIORNMENT SUSTAIN",2013,2008,1,0,"00",0,"00"
"342700011400","AUGUST MARTIN HIGH SCHOOL",2013,2008,302,1,"00",0,"00"
"342700011410","BEACH CHANNEL HIGH SCHOOL",2013,2008,317,1,"00",0,"00"
"342700011475","RICHMOND HILL HIGH SCHOOL",2013,2008,808,53,"07",0,"00"
"342700011480","JOHN ADAMS HIGH SCHOOL",2013,2008,1002,45,"04",0,"00"
"342700011650","HS FOR CON, TRADES, ENGINEER AND ARC",2013,2008,218,49,"22",0,"00"
"342800010000","NYC GEOG DIST #28 - QUEENS",2013,2008,3362,784,"23",358,"11"
"342800011310","QUEENS COLLEGIATE",2013,2008,75,12,"16",0,"00"
"342800011328","HIGH SCHOOL FOR COMMUNITY LEADERSHIP",2013,2008,1,0,"00",0,"00"
"342800011338","QUEENS SATELLITE HIGH SCHOOL",2013,2008,101,0,"00",0,"00"
"342800011350","JAMAICA GATEWAY TO THE SCIENCES",2013,2008,40,14,"35",0,"00"
"342800011440","FOREST HILLS HIGH SCHOOL",2013,2008,987,327,"33",0,"00"
"342800011470","JAMAICA HIGH SCHOOL",2013,2008,258,0,"00",0,"00"
"342800011505","HILLCREST HIGH SCHOOL",2013,2008,826,76,"09",0,"00"
"342800011620","THOMAS A EDISON CAREER-TECH HS",2013,2008,539,171,"32",358,"66"
"342800011680","QUEENS GATEWAY TO HEALTH SCI SEC",2013,2008,103,59,"57",0,"00"
"342800011686","QUEENS METROPOLITAN HIGH SCHOOL",2013,2008,1,0,"00",0,"00"
"342800011687","QUEENS HIGH SCHOOL SCI AT YORK COLL",2013,2008,115,102,"89",0,"00"
"342800011690","HS-LAW ENFORCMNT & PUB SAFETY",2013,2008,132,1,"01",0,"00"
"342800011896","YOUNG WOMEN'S LRDSHP SCH-QUEENS",2013,2008,53,22,"42",0,"00"
"342900010000","NYC GEOG DIST #29 - QUEENS",2013,2008,990,37,"04",0,"00"
"342900011248","QUEENS PREP ACADEMY",2013,2008,104,9,"09",0,"00"
"342900011259","PATHWAYS COLLEGE PREPARATORY SCHOOL",2013,2008,66,2,"03",0,"00"
"342900011265","EXCELSIOR PREP HIGH SCHOOL",2013,2008,91,5,"05",0,"00"
"342900011272","GEO WASHINGTON CARVER HIGH SCHOOL",2013,2008,110,9,"08",0,"00"
"342900011283","PREP ACADEMY FOR WRITERS",2013,2008,45,1,"02",0,"00"
"342900011492","MATH/SCIENCE RESEARCH/TECH MAGNET",2013,2008,105,5,"05",0,"00"
"342900011494","LAW/GOVERNMENTCOMMUNITY SERVICE",2013,2008,121,2,"02",0,"00"
"342900011496","BUSINESS/COMPTR APP & ENTREPRE",2013,2008,100,1,"01",0,"00"
"342900011498","HUMANITIES & ARTS MAGNET HS",2013,2008,103,3,"03",0,"00"
"343000010000","NYC GEOG DIST #30 - QUEENS",2013,2008,2583,379,"15",106,"04"
"343000011301","ACAD FOR CAREERS IN TELEVISION-FILM",2013,2008,104,12,"12",87,"84"
"343000011445","WILLIAM CULLEN BRYANT HIGH SCHOOL",2013,2008,749,100,"13",0,"00"
"343000011450","LONG ISLAND CITY HIGH SCHOOL",2013,2008,759,49,"06",19,"03"
"343000011501","FRANK SINATRA SCHOOL OF THE ARTS HS",2013,2008,174,67,"39",0,"00"
"343000011502","INFORMATION TECHNOLOGY HIGH SCHOOL",2013,2008,216,26,"12",0,"00"
"343000011555","NEWCOMERS HIGH SCHOOL",2013,2008,255,49,"19",0,"00"
"343000011575","ACADEMY OF AMERICAN STUDIES",2013,2008,159,68,"43",0,"00"
"343000011580","BACCALAUREATE SCHOOL-GLOBAL ED",2013,2008,59,8,"14",0,"00"
"343000860822","RENAISSANCE CHARTER SCHOOL (THE)",2013,2008,51,0,"00",0,"00"
"353100010000","NYC GEOG DIST #31 - STATEN ISLAND",2013,2008,4626,1085,"23",196,"04"
"353100010027","IS 27 ANNING S PRALL",2013,2008,1,0,"00",0,"00"
"353100011047","CSI HS-INTERNATIONAL STUDIES",2013,2008,145,18,"12",0,"00"
"353100011064","G MCCOWN EXPEDITIONARY LEARNING SCH",2013,2008,90,3,"03",0,"00"
"353100011080","MICHAEL J PETRIDES SCHOOL (THE)",2013,2008,130,40,"31",0,"00"
"353100011440","NEW DORP HIGH SCHOOL",2013,2008,612,102,"17",29,"05"
"353100011445","PORT RICHMOND HIGH SCHOOL",2013,2008,524,55,"10",0,"00"
"353100011450","CURTIS HIGH SCHOOL",2013,2008,592,109,"18",72,"12"
"353100011455","TOTTENVILLE HIGH SCHOOL",2013,2008,1038,342,"33",14,"01"
"353100011460","SUSAN E WAGNER HIGH SCHOOL",2013,2008,797,190,"24",0,"00"
"353100011470","CONCORD HIGH SCHOOL",2013,2008,80,0,"00",0,"00"
"353100011600","RALPH R MCKEE CAREER-TECH HIGH SCH",2013,2008,184,9,"05",81,"44"
"353100011605","STATEN ISLAND TECH HIGH SCHOOL",2013,2008,225,217,"96",0,"00"
"400301060000","LEWISTON-PORTER CSD",2013,2008,220,116,"53",3,"01"
"400301060006","LEWISTON PORTER SENIOR HIGH SCHOOL",2013,2008,210,115,"55",3,"01"
"400400010000","LOCKPORT CITY SD",2013,2008,422,165,"39",0,"00"
"400400010011","LOCKPORT HIGH SCHOOL",2013,2008,417,165,"40",0,"00"
"400601060000","NEWFANE CSD",2013,2008,158,50,"32",34,"22"
"400601060006","NEWFANE SENIOR HIGH SCHOOL",2013,2008,154,50,"32",34,"22"
"400701060000","NIAGARA-WHEATFIELD CSD",2013,2008,355,170,"48",23,"06"
"400701060010","NIAGARA-WHEATFIELD SR HIGH SCHOOL",2013,2008,336,169,"50",22,"07"
"400800010000","NIAGARA FALLS CITY SD",2013,2008,556,96,"17",0,"00"
"400800010034","NIAGARA FALLS HIGH SCHOOL",2013,2008,506,96,"19",0,"00"
"400900010000","NORTH TONAWANDA CITY SD",2013,2008,349,128,"37",12,"03"
"400900010011","NORTH TONAWANDA HIGH SCHOOL",2013,2008,340,128,"38",12,"04"
"401001060000","STARPOINT CSD",2013,2008,248,96,"39",22,"09"
"401001060001","STARPOINT HIGH SCHOOL",2013,2008,243,96,"40",22,"09"
"401201060000","ROYALTON-HARTLAND CSD",2013,2008,128,33,"26",0,"00"
"401201060003","ROYALTON-HARTLAND HIGH SCHOOL",2013,2008,123,33,"27",0,"00"
"401301040000","BARKER CSD",2013,2008,82,42,"51",6,"07"
"401301040003","BARKER JR/SR HIGH SCHOOL",2013,2008,80,42,"53",6,"08"
"401501060000","WILSON CSD",2013,2008,115,43,"37",19,"17"
"401501060003","WILSON HIGH SCHOOL",2013,2008,108,43,"40",19,"18"
"410401060000","ADIRONDACK CSD",2013,2008,109,31,"28",12,"11"
"410401060005","ADIRONDACK HIGH SCHOOL",2013,2008,107,31,"29",12,"11"
"410601040000","CAMDEN CSD",2013,2008,211,63,"30",0,"00"
"410601040006","CAMDEN SENIOR HIGH SCHOOL",2013,2008,197,63,"32",0,"00"
"411101060000","CLINTON CSD",2013,2008,146,83,"57",0,"00"
"411101060005","CLINTON SENIOR HIGH SCHOOL",2013,2008,141,83,"59",0,"00"
"411501060000","NEW HARTFORD CSD",2013,2008,198,94,"47",10,"05"
"411501060001","NEW HARTFORD SENIOR HIGH SCHOOL",2013,2008,189,94,"50",10,"05"
"411504020000","NY MILLS UFSD",2013,2008,51,16,"31",4,"08"
"411504020001","NY MILLS JUNIOR-SENIOR HIGH SCHOOL",2013,2008,46,16,"35",4,"09"
"411603040000","SAUQUOIT VALLEY CSD",2013,2008,99,39,"39",0,"00"
"411603040003","SAUQUOIT VALLEY HIGH SCHOOL",2013,2008,98,39,"40",0,"00"
"411701040000","REMSEN CSD",2013,2008,37,12,"32",7,"19"
"411701040002","REMSEN JUNIOR-SENIOR HIGH SCHOOL",2013,2008,37,12,"32",7,"19"
"411800010000","ROME CITY SD",2013,2008,431,82,"19",27,"06"
"411800010020","ROME FREE ACADEMY",2013,2008,399,82,"21",27,"07"
"411902040000","WATERVILLE CSD",2013,2008,69,26,"38",5,"07"
"411902040003","WATERVILLE JR/SR HIGH SCHOOL",2013,2008,65,26,"40",5,"08"
"412000050000","SHERRILL CITY SD",2013,2008,195,55,"28",13,"07"
"412000050004","VERNON-VERONA-SHERRILL SR HIGH SCH",2013,2008,193,55,"28",13,"07"
"412201060000","HOLLAND PATENT CSD",2013,2008,144,65,"45",15,"10"
"412201060006","HOLLAND PATENT CENTRAL HIGH SCHOOL",2013,2008,142,65,"46",15,"11"
"412300010000","UTICA CITY SD",2013,2008,724,94,"13",4,"01"
"412300010024","THOMAS R PROCTOR HIGH SCHOOL",2013,2008,657,94,"14",4,"01"
"412801040000","WESTMORELAND CSD",2013,2008,83,33,"40",6,"07"
"412801040003","WESTMORELAND HIGH SCHOOL",2013,2008,76,32,"42",6,"08"
"412901040000","ORISKANY CSD",2013,2008,55,22,"40",7,"13"
"412901040003","ORISKANY JUNIOR-SENIOR HIGH SCHOOL",2013,2008,55,22,"40",7,"13"
"412902060000","WHITESBORO CSD",2013,2008,305,139,"46",0,"00"
"412902060008","WHITESBORO HIGH SCHOOL",2013,2008,290,139,"48",0,"00"
"420101060000","WEST GENESEE CSD",2013,2008,424,196,"46",21,"05"
"420101060009","WEST GENESEE SENIOR HIGH SCHOOL",2013,2008,414,196,"47",21,"05"
"420303060000","NORTH SYRACUSE CSD",2013,2008,803,314,"39",0,"00"
"420303060010","NORTH SYRACUSE JUNIOR HIGH SCHOOL",2013,2008,11,0,"00",0,"00"
"420303060014","CICERO-NORTH SYRACUSE HIGH SCHOOL",2013,2008,753,314,"42",0,"00"
"420401060000","EAST SYRACUSE-MINOA CSD",2013,2008,312,122,"39",0,"00"
"420401060005","EAST SYRACUSE-MINOA CENTRAL HIGH SCH",2013,2008,300,122,"41",0,"00"
"420411060000","JAMESVILLE-DEWITT CSD",2013,2008,235,134,"57",0,"00"
"420411060006","JAMESVILLE-DEWITT HIGH SCHOOL",2013,2008,229,134,"59",0,"00"
"420501060000","JORDAN-ELBRIDGE CSD",2013,2008,135,33,"24",6,"04"
"420501060003","JORDAN-ELBRIDGE HIGH SCHOOL",2013,2008,135,33,"24",6,"04"
